,Unnamed: 0,dfo_centroid_y,dfo_main_cause,gfd_country_name,dfo_centroid_x,glide_index,slope_threshold,dfo_severity,threshold_b1b2,dfo_displaced,id,began,dfo_validation_type,composite_type,dfo_country,countries,dfo_other_country,dfo_dead,gfd_country_code,ended,threshold_type,threshold_b7,otsu_sample_res,flood_file,date,iso3
48,48,30.738475,Heavy monsoon rains,"['INDIA', 'CHINA', 'AFGHANISTAN', 'PAKISTAN', 'In dispute CHINA/INDIA', 'NEPAL']",72.634688,FL-2008-000131-LAO,5,1.5,0.7,90752,3359,2008-08-09,News,3Day,Pakistan,"['China', 'India', 'Pakistan', 'Afghanistan']",,37,"['IN', 'CH', 'AF', 'PK', 'UU', 'NP']",2008-08-20,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3359_From_20080809_to_20080820/DFO_3359_From_20080809_to_20080820.tif,733263,"['CHN', 'IND', 'PAK', 'AFG']"
49,49,39.493964,Heavy rain,['UNITED STATES'],-121.099329,,5,1.0,0.7,4000,2776,2005-12-31,News,3Day,USA,['United States'],,0,['US'],2006-01-18,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2776_From_20051231_to_20060118/DFO_2776_From_20051231_to_20060118.tif,732311,['USA']
50,50,50.791203,Heavy rain,"['RUSSIA', 'MONGOLIA']",106.524637,,5,1.0,0.7,6000,2923,2006-07-12,News,3Day,Russia,"['Russia', 'Mongolia']",,0,"['RS', 'MG']",2006-07-14,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2923_From_20060712_to_20060714/DFO_2923_From_20060712_to_20060714.tif,732504,"['RUS', 'MNG']"
51,51,-14.561533,Heavy rain,"['CONGO (Brazzaville)', 'CONGO (Kinshasa)', 'TANZANIA', 'MALAWI', 'ZAMBIA', 'ZIMBABWE', 'BOTSWANA', 'NAMIBIA', 'ANGOLA']",21.427401,,5,2.0,0.7,40000,2430,2004-02-01,News,3Day,Namibia,"['Zaire', 'Angola', 'Zambia', 'Namibia', 'Botswana', 'Zimbabwe']",Zambia,10,"['CF', 'CG', 'TZ', 'MI', 'ZA', 'ZI', 'BC', 'WA', 'AO']",2004-06-02,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2430_From_20040201_to_20040602/DFO_2430_From_20040201_to_20040602.tif,731612,"['COD', 'AGO', 'ZMB', 'NAM', 'BWA', 'ZWE']"
52,52,26.778129,Heavy rain,['CHINA'],112.817215,,5,1.0,0.7,270000,2023,2002-08-06,News,3Day,China,['China'],,124,['CH'],2002-08-28,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2023_From_20020806_to_20020828/DFO_2023_From_20020806_to_20020828.tif,731068,['CHN']
53,53,35.951294,Heavy rain,"['CHINA', 'AFGHANISTAN', 'PAKISTAN']",74.338164,,5,1.0,0.7,0,3165,2007-08-12,News,3Day,Pakistan,"['China', 'Pakistan', 'Afghanistan']",,22,"['CH', 'AF', 'PK']",2007-08-14,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3165_From_20070812_to_20070814/DFO_3165_From_20070812_to_20070814.tif,732900,"['CHN', 'PAK', 'AFG']"
54,54,22.610398,Tropical cyclone,"['BURMA', 'BANGLADESH', 'INDIA']",90.150761,TC-2007-000208-BGD,5,1.0,0.7,3000000,3226,2007-11-15,News,3Day,Bangladesh,"['India', 'Myanmar (Burma)', 'Bangladesh']",,3447,"['BM', 'BG', 'IN']",2007-12-01,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3226_From_20071115_to_20071201/DFO_3226_From_20071115_to_20071201.tif,732995,"['IND', 'MMR', 'BGD']"
55,55,39.414227,Ice jam/break-up,['CHINA'],106.735298,,5,1.5,0.7,13700,3282,2008-03-03,News,3Day,China,['China'],,0,['CH'],2008-04-01,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3282_From_20080303_to_20080401/DFO_3282_From_20080303_to_20080401.tif,733104,['CHN']
56,56,15.939171,Heavy rain,"['Western Sahara', 'MAURITANIA', 'MALI', ""COTE D'IVOIRE"", 'GUINEA', 'SENEGAL', 'THE GAMBIA', 'GUINEA-BISSAU', 'SIERRA LEONE', 'LIBERIA']",-12.940183,,5,1.0,0.7,5300,2316,2003-08-09,News,3Day,Senegal,"['Mali', 'Mauritania', 'Western Sahara', 'Guinea', 'Ivory Coast', 'Senegal', 'Liberia', 'Guinea-Bissau', 'Gambia', 'The', 'Sierra Leone']",Mauritania,10,"['WI', 'MR', 'ML', 'IV', 'GV', 'SG', 'GA', 'PU', 'SL', 'LI']",2003-11-05,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2316_From_20030809_to_20031105/DFO_2316_From_20030809_to_20031105.tif,731436,"['MLI', 'MRT', 'ESH', 'GIN', 'CIV', 'SEN', 'LBR', 'GNB', 'GMB', 'SLE']"
57,57,8.772281,Torrential Rain,"['MALAYSIA', 'THAILAND', 'BURMA', 'SINGAPORE']",99.423816,,5,1.0,1.024,1000,3889,2012-01-01,News,3Day,Thailand,"['Myanmar (Burma)', 'Malaysia', 'Thailand', 'Singapore']",,0,"['MY', 'TH', 'BM', 'SN']",2012-01-09,otsu,713.23,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3889_From_20120101_to_20120109/DFO_3889_From_20120101_to_20120109.tif,734503,"['MMR', 'MYS', 'THA', 'SGP']"
58,58,51.467705,Torrential Rain,"['POLAND', 'GERMANY', 'CZECH REPUBLIC', 'SLOVAKIA', 'AUSTRIA']",13.995334,,5,1.5,0.7,3000,3698,2010-07-27,News,3Day,Germany,"['Poland', 'Germany', 'Czech Republic', 'Austria']",,15,"['PL', 'GM', 'EZ', 'LO', 'AU']",2010-08-08,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3698_From_20100727_to_20100808/DFO_3698_From_20100727_to_20100808.tif,733980,"['POL', 'DEU', 'CZE', 'AUT']"
59,59,19.254472,Torrential Rain,"['DOMINICAN REPUBLIC', 'HAITI', 'Navassa Island (US)']",-70.392824,FL-2010-000121-DOM,5,1.0,0.7,0,3670,2010-06-25,0,3Day,Dominican Republic,"['Dominican Republic', 'Haiti']",,0,"['DR', 'HA', 'BQ']",2010-06-27,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3670_From_20100625_to_20100627/DFO_3670_From_20100625_to_20100627.tif,733948,"['DOM', 'HTI']"
60,60,30.503005,Hurricane Isaac,['UNITED STATES'],-89.346018,,5,1.5,0.7,60000,3977,2012-08-28,News,3Day,USA,['United States'],,1,['US'],2012-09-07,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3977_From_20120828_to_20120907/DFO_3977_From_20120828_to_20120907.tif,734743,['USA']
61,61,-25.568947,Heavy Rain,"['BRAZIL', 'PARAGUAY', 'ARGENTINA', 'URUGUAY', 'In dispute BRAZIL/URUGUAY']",-50.750999,,5,1.0,0.724,1000,4276,2015-07-10,News,3Day,Brazil,"['Brazil', 'Argentina', 'Paraguay', 'Uruguay']",,3,"['BR', 'PA', 'AR', 'UY', 'UU']",2015-07-21,otsu,520.49,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4276_From_20150710_to_20150721/DFO_4276_From_20150710_to_20150721.tif,735789,"['BRA', 'ARG', 'PRY', 'URY']"
62,62,45.934582,Heavy rain,"['CHINA', 'RUSSIA']",133.884674,,5,1.0,0.7,0,2046,2002-08-28,News,3Day,Russia,"['Russia', 'China']",,0,"['CH', 'RS']",2002-09-06,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2046_From_20020828_to_20020906/DFO_2046_From_20020828_to_20020906.tif,731090,"['RUS', 'CHN']"
63,63,27.811455,Monsoonal Ran,"['BURMA', 'BANGLADESH', 'INDIA', 'CHINA', 'BHUTAN', 'In dispute BHUTAN/CHINA', 'NEPAL']",94.716023,,5,1.0,0.7,10000,4154,2014-06-23,News,3Day,India,"['China', 'India', 'Bangladesh']",,0,"['BM', 'BG', 'IN', 'CH', 'BT', 'UU', 'NP']",2014-06-25,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4154_From_20140623_to_20140625/DFO_4154_From_20140623_to_20140625.tif,735407,"['CHN', 'IND', 'BGD']"
64,64,52.152966,Ice jam/break-up,['CANADA'],-81.961098,,5,1.0,0.7,2000,3298,2008-04-26,News,3Day,Canada,['Canada'],,0,['CA'],2008-05-01,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3298_From_20080426_to_20080501/DFO_3298_From_20080426_to_20080501.tif,733158,['CAN']
65,65,23.605828,Tropical Cyclone,"['UNITED STATES', 'MEXICO']",-110.095624,,5,1.0,0.7,6000,2356,2003-09-22,News,3Day,Mexico,"['United States', 'Mexico']",,2,"['US', 'MX']",2003-10-01,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2356_From_20030922_to_20031001/DFO_2356_From_20030922_to_20031001.tif,731480,"['USA', 'MEX']"
66,66,13.979731,Tropical cyclone,"['MEXICO', 'EL SALVADOR', 'GUATEMALA', 'PANAMA', 'COSTA RICA', 'NICARAGUA', 'HONDURAS', 'BELIZE']",-89.595064,,5,2.0,0.7,250000,2744,2005-10-01,News,3Day,El Salvador,"['Mexico', 'Guatemala', 'Nicaragua', 'Honduras', 'Panama', 'Belize', 'El Salvador', 'Costa Rica']",Guatamala,2000,"['MX', 'ES', 'GT', 'PM', 'CS', 'NU', 'HO', 'BH']",2005-10-16,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2744_From_20051001_to_20051016/DFO_2744_From_20051001_to_20051016.tif,732220,"['MEX', 'GTM', 'NIC', 'HND', 'PAN', 'BLZ', 'SLV', 'CRI']"
67,67,40.519484,Typhoons  Damrey and Saola,"['CHINA', 'NORTH KOREA']",122.594372,,5,2.0,1.351,800000,3963,2012-08-03,News,3Day,China,['China'],,2,"['CH', 'KN']",2012-08-06,otsu,711.39,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3963_From_20120803_to_20120806/DFO_3963_From_20120803_to_20120806.tif,734718,['CHN']
68,68,15.029999,Heavy Rain,"['THAILAND', 'BURMA', 'LAOS', 'CAMBODIA', 'VIETNAM']",102.195001,,5,2.0,0.7,0,3737,2010-10-10,News,3Day,Thailand,"['Vietnam', 'Thailand', 'Cambodia']",,206,"['TH', 'BM', 'LA', 'CB', 'VM']",2010-11-15,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3737_From_20101010_to_20101115/DFO_3737_From_20101010_to_20101115.tif,734055,"['VNM', 'THA', 'KHM']"
69,69,-18.794576,Heavy Rain,"['TANZANIA', 'MOZAMBIQUE', 'MALAWI', 'ZAMBIA', 'ZIMBABWE']",35.356372,FL-2015-000006-MWI,5,2.0,0.7,336000,4219,2015-01-01,News,3Day,Malawi,"['Mozambique', 'Tanzania', 'United Republic of', 'Malawi', 'Zimbabwe']",Mozambique,276,"['TZ', 'MZ', 'MI', 'ZA', 'ZI']",2015-02-09,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4219_From_20150101_to_20150209/DFO_4219_From_20150101_to_20150209.tif,735599,"['MOZ', 'TZA', 'MWI', 'ZWE']"
70,70,11.543839,Heavy rain,"['CAMEROON', 'CENTRAL AFRICAN REPUBLIC', 'CHAD', 'NIGER', 'SUDAN', 'LIBYA', 'SOUTH SUDAN']",19.049369,FL-2007-000151-TCD,5,1.0,0.7,170000,3179,2007-08-25,News,3Day,Chad,"['Sudan', 'Chad', 'Central African Republic', 'Cameroon']",,12,"['CM', 'CT', 'CD', 'NG', 'SU', 'LY', 'OD']",2007-10-01,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3179_From_20070825_to_20071001/DFO_3179_From_20070825_to_20071001.tif,732913,"['SDN', 'TCD', 'CAF', 'CMR']"
71,71,22.491628,Tropical Storm Joaquin,"['THE BAHAMAS', 'Turks & Caicos Islands (UK)']",-73.832354,TC-2015-000142-BHS,5,1.5,0.7,300,4306,2015-10-02,News,3Day,Bahamas,"['Bahamas', 'The', 'Turks and Caicos Islands']",,0,"['BF', 'TK']",2015-10-08,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4306_From_20151002_to_20151008/DFO_4306_From_20151002_to_20151008.tif,735873,"['BHS', 'TCA']"
72,72,10.984041,Heavy rain,"['MEXICO', 'EL SALVADOR', 'GUATEMALA', 'PANAMA', 'COSTA RICA', 'NICARAGUA', 'HONDURAS', 'BELIZE']",-85.437919,FL-2007-000189-NIC,5,1.0,0.7,10000,3205,2007-10-12,News,3Day,Costa Rica,"['Mexico', 'Guatemala', 'Nicaragua', 'Honduras', 'Panama', 'Belize', 'El Salvador', 'Costa Rica']",,37,"['MX', 'ES', 'GT', 'PM', 'CS', 'NU', 'HO', 'BH']",2007-10-26,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3205_From_20071012_to_20071026/DFO_3205_From_20071012_to_20071026.tif,732961,"['MEX', 'GTM', 'NIC', 'HND', 'PAN', 'BLZ', 'SLV', 'CRI']"
73,73,-21.717611,Monsoonal Rain,['AUSTRALIA'],146.646094,,5,2.0,0.7,13000,3894,2012-01-22,News,3Day,Australia,['Australia'],,2,['AS'],2012-03-07,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3894_From_20120122_to_20120307/DFO_3894_From_20120122_to_20120307.tif,734524,['AUS']
74,74,16.501894,Tropical Cyclone,['PHILIPPINES'],121.26678,,5,1.0,0.7,20000,2284,2003-07-19,News,3Day,Philippines,['Philippines'],,22,['RP'],2003-07-23,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2284_From_20030719_to_20030723/DFO_2284_From_20030719_to_20030723.tif,731415,['PHL']
75,75,-28.563259,Heavy Rain,"['CHILE', 'ARGENTINA']",-63.122747,,5,1.0,0.7,1600,4340,2016-03-05,News,3Day,Argentina,"['Chile', 'Argentina']",,0,"['CI', 'AR']",2016-03-25,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4340_From_20160305_to_20160325/DFO_4340_From_20160305_to_20160325.tif,736028,"['CHL', 'ARG']"
76,76,20.651119,Monsoonal Rain,"['BANGLADESH', 'INDIA']",86.002162,,5,1.5,0.7,15000,3866,2011-09-05,News,3Day,India,"['India', 'Bangladesh']",,40,"['BG', 'IN']",2011-10-02,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3866_From_20110905_to_20111002/DFO_3866_From_20110905_to_20111002.tif,734385,"['IND', 'BGD']"
77,77,28.044522,Monsoonal Rain,"['INDIA', 'PAKISTAN']",68.775576,,5,1.5,0.7,742000,3984,2012-09-10,News,3Day,Pakistan,"['India', 'Pakistan']",,400,"['IN', 'PK']",2012-10-29,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3984_From_20120910_to_20121029/DFO_3984_From_20120910_to_20121029.tif,734756,"['IND', 'PAK']"
78,78,49.2074,Heavy rain,"['PORTUGAL', 'SPAIN', 'Gibraltar (UK)', 'FRANCE', 'ANDORRA', 'ITALY', 'MONACO', 'UKRAINE', 'ROMANIA', 'POLAND', 'GERMANY', 'CZECH REPUBLIC', 'AUSTRIA', 'SWITZERLAND', 'LIECHTENSTEIN', 'LUXEMBOURG', 'NETHERLANDS', 'BELGIUM', 'Jersey (UK)', 'Guernsey (UK)']",5.62514,,5,1.0,0.603,1500,2117,2003-01-01,News,3Day,Germany,,Portugal,7,"['PO', 'SP', 'GI', 'FR', 'AN', 'IT', 'MN', 'UP', 'RO', 'PL', 'GM', 'EZ', 'AU', 'SZ', 'LS', 'LU', 'NL', 'BE', 'JE', 'GK']",2003-01-08,otsu,616.86,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2117_From_20030101_to_20030108/DFO_2117_From_20030101_to_20030108.tif,731216,"['DEU', 'PRT', 'ESP', 'FRA', 'NLD', 'BEL', 'CHE']"
79,79,32.836626,Heavy rain,"['CANADA', 'UNITED STATES', 'MEXICO']",-97.165715,,5,1.5,0.7,5000,3113,2007-06-26,News,3Day,USA,"['Canada', 'United States', 'Mexico']",,8,"['CA', 'US', 'MX']",2007-07-23,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3113_From_20070626_to_20070723/DFO_3113_From_20070626_to_20070723.tif,732853,"['CAN', 'USA', 'MEX']"
80,80,10.501685,Monsoonal rain,"['THAILAND', 'BURMA', 'LAOS', 'CAMBODIA', 'VIETNAM']",105.253898,,5,1.0,0.7,200000,1991,2002-07-15,News,3Day,Vietnam,"['Vietnam', 'Thailand', 'Laos', 'Cambodia']",,155,"['TH', 'BM', 'LA', 'CB', 'VM']",2002-12-02,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_1991_From_20020715_to_20021202/DFO_1991_From_20020715_to_20021202.tif,731046,"['VNM', 'THA', 'LAO', 'KHM']"
81,81,26.234999,Torrential Rains,"['BURMA', 'BANGLADESH', 'INDIA', 'CHINA', 'BHUTAN', 'In dispute BHUTAN/CHINA', 'NEPAL']",92.250001,,5,1.5,0.7,30000,3713,2010-09-05,News,3Day,Inda,"['China', 'India', 'Bangladesh', 'Bhutan']",,1,"['BM', 'BG', 'IN', 'CH', 'BT', 'UU', 'NP']",2010-09-17,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3713_From_20100905_to_20100917/DFO_3713_From_20100905_to_20100917.tif,734020,"['CHN', 'IND', 'BGD', 'BTN']"
82,82,-7.193015,Torrential Rain,"['KENYA', 'TANZANIA', 'MOZAMBIQUE']",38.968923,,5,1.5,0.7,0,4137,2014-04-18,News,3Day,Tanzania,"['Kenya', 'Tanzania', 'United Republic of']",,41,"['KE', 'TZ', 'MZ']",2014-05-01,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4137_From_20140418_to_20140501/DFO_4137_From_20140418_to_20140501.tif,735341,"['KEN', 'TZA']"
83,83,39.867742,Torrential Rain,"['ITALY', 'CROATIA', 'ALBANIA', 'BOSNIA & HERZEGOVINA', 'MONTENEGRO', 'SERBIA', 'GREECE', 'MACEDONIA', 'KOSOVO', 'BULGARIA', 'TURKEY', 'SLOVENIA', 'In dispute CROATIA/SLOVENIA']",21.005618,,5,1.0,0.7,200,3897,2012-02-03,News,3Day,Greece,"['Turkey', 'Italy', 'Greece', 'Croatia', 'Slovenia']",,1,"['IT', 'HR', 'AL', 'BK', 'MJ', 'RB', 'GR', 'MK', 'KV', 'BU', 'TU', 'SI', 'UU']",2012-02-06,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3897_From_20120203_to_20120206/DFO_3897_From_20120203_to_20120206.tif,734536,"['TUR', 'ITA', 'GRC', 'HRV', 'SVN']"
84,84,35.749552,Heavy rain,"['CANADA', 'UNITED STATES']",-93.279256,,5,1.0,0.7,0,2476,2004-04-24,News,3Day,USA,"['Canada', 'United States']",,4,"['CA', 'US']",2004-05-02,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2476_From_20040424_to_20040502/DFO_2476_From_20040424_to_20040502.tif,731695,"['CAN', 'USA']"
85,85,39.788686,Heavy rain,"['CANADA', 'UNITED STATES']",-85.976116,,5,2.0,0.7,1200,2273,2003-07-05,News,3Day,USA,"['Canada', 'United States']",,3,"['CA', 'US']",2003-07-21,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2273_From_20030705_to_20030721/DFO_2273_From_20030705_to_20030721.tif,731401,"['CAN', 'USA']"
86,86,8.306337,Heavy Rain,['PHILIPPINES'],125.208244,,5,1.5,0.7,15000,3820,2011-06-05,News,3Day,Philippines,['Philippines'],,15,['RP'],2011-06-21,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3820_From_20110605_to_20110621/DFO_3820_From_20110605_to_20110621.tif,734293,['PHL']
87,87,33.3752,Monsoonal Rain,"['INDIA', 'CHINA', 'PAKISTAN', 'In dispute CHINA/INDIA', 'NEPAL']",75.1439,,5,1.0,0.7,0,4640,2018-06-25,FloodList,3Day,India,,Pakistan,3,"['IN', 'CH', 'PK', 'UU', 'NP']",2018-07-11,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4640_From_20180625_to_20180711/DFO_4640_From_20180625_to_20180711.tif,736870,"['IND', 'PAK']"
88,88,8.535518,Heavy rain,['PHILIPPINES'],125.935234,FL-2008-000024-PHL,5,1.0,0.7,873000,3273,2008-02-12,News,3Day,Philippines,['Philippines'],,54,['RP'],2008-03-12,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3273_From_20080212_to_20080312/DFO_3273_From_20080212_to_20080312.tif,733084,['PHL']
89,89,-5.359342,Heavy rain,['BRAZIL'],-42.68427,FL-2008-000045-BRA,5,1.0,0.7,190000,3291,2008-03-30,News,3Day,Brazil,['Brazil'],,36,['BR'],2008-04-22,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3291_From_20080330_to_20080422/DFO_3291_From_20080330_to_20080422.tif,733131,['BRA']
90,90,24.46072,Heavy rain,['CHINA'],116.272368,,5,1.0,1.228,1500,2019,2002-08-05,News,3Day,China,['China'],,10,['CH'],2002-08-12,otsu,1111.56,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2019_From_20020805_to_20020812/DFO_2019_From_20020805_to_20020812.tif,731067,['CHN']
91,91,11.768371,Monsoonal rain,"['THAILAND', 'BURMA', 'LAOS', 'CAMBODIA', 'VIETNAM']",105.382431,,5,2.0,0.7,1060000,1781,2001-08-15,News,3Day,Cambodia,"['Vietnam', 'Thailand', 'Laos', 'Cambodia']",Vietnam,416,"['TH', 'BM', 'LA', 'CB', 'VM']",2001-11-19,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_1781_From_20010815_to_20011119/DFO_1781_From_20010815_to_20011119.tif,730712,"['VNM', 'THA', 'LAO', 'KHM']"
92,92,7.229665,Heavy rain,"['BRAZIL', 'VENEZUELA', 'COLOMBIA']",-67.795332,,5,1.0,0.7,2500,2495,2004-06-08,News,3Day,Venezuela,"['Colombia', 'Venezuela']",,0,"['BR', 'VE', 'CO']",2004-10-01,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2495_From_20040608_to_20041001/DFO_2495_From_20040608_to_20041001.tif,731740,"['COL', 'VEN']"
93,93,-21.556277,Tropical cyclone,['AUSTRALIA'],116.975387,,5,2.0,0.7,0,2444,2004-03-01,News,3Day,Australia,['Australia'],,0,['AS'],2004-03-09,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2444_From_20040301_to_20040309/DFO_2444_From_20040301_to_20040309.tif,731641,['AUS']
94,94,9.859668,Heavy Rain,"['NIGERIA', 'CAMEROON', 'CHAD']",12.807442,,5,1.0,0.724,300,3901,2012-02-20,News,3Day,Nigeria,"['Chad', 'Nigeria', 'Cameroon']",Camaroun,5,"['NI', 'CM', 'CD']",2012-02-27,otsu,1479.28,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3901_From_20120220_to_20120227/DFO_3901_From_20120220_to_20120227.tif,734553,"['TCD', 'NGA', 'CMR']"
95,95,33.962964,Heavy rain,['UNITED STATES'],-89.570347,,5,1.0,0.7,0,2597,2004-12-07,News,3Day,USA,['United States'],,0,['US'],2004-12-20,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2597_From_20041207_to_20041220/DFO_2597_From_20041207_to_20041220.tif,731922,['USA']
96,96,31.306274,Torrential Rain,"['BANGLADESH', 'INDIA', 'CHINA', 'PAKISTAN', 'In dispute CHINA/INDIA', 'NEPAL', 'In dispute INDIA/NEPAL']",76.85692,,5,2.0,1.132,200,3983,2012-09-16,News,3Day,India,"['China', 'India', 'Pakistan', 'Nepal', 'Bangladesh']",,45,"['BG', 'IN', 'CH', 'PK', 'UU', 'NP']",2012-09-18,otsu,1159.22,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3983_From_20120916_to_20120918/DFO_3983_From_20120916_to_20120918.tif,734762,"['CHN', 'IND', 'PAK', 'NPL', 'BGD']"
97,97,25.615074,Monsoonal rain,"['BANGLADESH', 'INDIA', 'CHINA', 'BHUTAN', 'In dispute BHUTAN/CHINA', 'In dispute CHINA/INDIA', 'NEPAL', 'In dispute INDIA/NEPAL']",83.671273,FL-2006-000096-IND,5,1.0,0.7,0,2894,2006-06-24,News,3Day,India,"['China', 'India', 'Nepal', 'Bangladesh', 'Bhutan']",Nepal,160,"['BG', 'IN', 'CH', 'BT', 'UU', 'NP']",2006-08-03,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2894_From_20060624_to_20060803/DFO_2894_From_20060624_to_20060803.tif,732486,"['CHN', 'IND', 'NPL', 'BGD', 'BTN']"
